id_alumno,genero,edad,provincia,situacion_laboral,horas_trabajo_sem,horas_estudio_sem,materia,asistencia_pct,parcial_1_pct,parcial_2_pct,parcial_3_pct,nota_final_pct,condicion_cursado,aprobado
514,F,41,Neuquen,No trabaja,0,14.0,Ciberseguridad,78,70,59,66,61,Libre,No
515,M,29,San Luis,Full-time,45,2.0,Ciberseguridad,65,49,39,33,29,Libre,No
516,M,26,Buenos Aires,No trabaja,0,3.0,Ciberseguridad,91,53,78,48,65,Regular,No
517,M,35,Salta,No trabaja,0,5.0,Ciberseguridad,61,52,30,36,58,Libre,No
518,M,21,Buenos Aires,Full-time,41,6.0,Ciberseguridad,79,36,48,47,55,Libre,No
519,F,18,Buenos Aires,Part-time,17,15.0,Ciberseguridad,84,72,75,62,78,Regular,Si
520,M,27,Santa Fe,No trabaja,0,9.0,Ciberseguridad,100,82,52,73,82,Regular,Si
521,F,27,Buenos Aires,No trabaja,0,14.0,Ciberseguridad,76,59,62,57,63,Libre,No
522,M,22,Rio Negro,No trabaja,0,17.0,Ciberseguridad,92,78,91,56,97,Regular,Si
523,M,22,Buenos Aires,No trabaja,0,18.0,Ciberseguridad,95,78,60,63,83,Regular,Si
524,F,34,San Luis,Part-time,27,11.0,Ciberseguridad,82,49,60,64,61,Regular,No
525,M,18,Buenos Aires,No trabaja,0,14.0,Ciberseguridad,94,71,58,86,93,Regular,Si
526,M,39,Mendoza,Full-time,33,8.0,Ciberseguridad,67,52,52,56,64,Libre,No
527,F,37,Santa Fe,No trabaja,0,11.0,Ciberseguridad,82,61,70,55,53,Regular,No
528,M,30,Buenos Aires,No trabaja,0,8.0,Ciberseguridad,78,47,58,65,71,Libre,Si
529,F,18,Corrientes,No trabaja,0,8.0,Ciberseguridad,81,60,44,54,49,Regular,No
530,M,18,Santa Fe,No trabaja,0,5.0,Ciberseguridad,87,74,69,54,66,Regular,No
531,F,22,Santa Fe,No trabaja,0,,Ciberseguridad,73,56,60,70,93,Libre,Si
532,M,32,Jujuy,Full-time,37,0.0,Ciberseguridad,73,60,48,48,72,Libre,Si
533,F,27,Buenos Aires,Part-time,20,15.0,Ciberseguridad,67,33,61,71,59,Libre,No
534,M,26,CABA,Part-time,20,0.0,Ciberseguridad,74,35,78,45,58,Libre,No
535,M,29,Tucuman,No trabaja,0,8.0,Ciberseguridad,85,60,68,37,52,Regular,No
536,F,26,Buenos Aires,Part-time,19,3.0,Ciberseguridad,62,45,48,31,50,Libre,No
537,F,18,Chaco,No trabaja,0,12.0,Ciberseguridad,80,63,64,60,71,Regular,Si
538,F,37,Misiones,Part-time,28,,Ciberseguridad,76,55,48,73,60,Libre,No
539,F,30,La Pampa,No trabaja,0,15.0,Ciberseguridad,84,53,88,61,65,Regular,No
540,X,28,Buenos Aires,Part-time,17,12.0,Ciberseguridad,81,56,50,73,71,Regular,Si
541,M,30,Buenos Aires,No trabaja,0,17.0,Ciberseguridad,74,71,56,64,55,Libre,No
542,M,42,CABA,Part-time,30,11.0,Ciberseguridad,83,61,60,55,61,Regular,No
543,F,18,Tucuman,Part-time,21,5.0,Ciberseguridad,75,63,47,51,57,Libre,No
544,M,29,Tucuman,No trabaja,0,10.0,Ciberseguridad,96,62,60,39,71,Regular,Si
545,M,23,Misiones,No trabaja,0,17.0,Ciberseguridad,82,63,57,56,60,Regular,No
546,M,24,CABA,Part-time,23,8.0,Ciberseguridad,82,46,64,52,68,Regular,No
547,M,33,Corrientes,No trabaja,0,14.0,Ciberseguridad,90,70,81,69,57,Regular,No
548,M,18,Misiones,No trabaja,0,12.0,Ciberseguridad,69,69,58,42,75,Libre,Si
549,M,18,Cordoba,Full-time,39,9.0,Ciberseguridad,72,52,60,34,55,Libre,No
550,M,38,Mendoza,Full-time,46,10.0,Ciberseguridad,95,38,72,69,82,Regular,Si
551,M,22,Chaco,Full-time,38,3.0,Ciberseguridad,70,34,43,42,46,Libre,No
552,F,28,Buenos Aires,No trabaja,0,9.0,Ciberseguridad,94,73,75,67,56,Regular,No
553,M,21,Buenos Aires,No trabaja,0,5.0,Ciberseguridad,98,65,69,74,79,Regular,Si
554,M,18,Santa Fe,Full-time,35,2.0,Ciberseguridad,79,49,54,33,52,Libre,No
555,F,18,Cordoba,No trabaja,0,5.0,Ciberseguridad,82,58,60,53,59,Regular,No
556,M,40,Salta,Part-time,27,8.0,Ciberseguridad,83,66,55,67,58,Regular,No
557,F,18,Misiones,No trabaja,0,16.0,Ciberseguridad,81,72,77,62,62,Regular,No
558,M,25,San Juan,No trabaja,0,3.0,Ciberseguridad,78,51,65,61,87,Libre,Si
559,M,39,Neuquen,No trabaja,0,6.0,Ciberseguridad,86,67,62,41,61,Regular,No
560,M,19,Chaco,Part-time,13,5.0,Ciberseguridad,88,50,76,56,43,Regular,No
561,M,28,Tucuman,No trabaja,0,8.0,Ciberseguridad,92,70,51,52,52,Regular,No
562,M,18,Corrientes,No trabaja,0,8.0,Ciberseguridad,79,48,57,56,56,Libre,No
563,F,31,Santa Fe,No trabaja,0,8.0,Ciberseguridad,88,73,63,54,66,Regular,No
564,F,27,Buenos Aires,Part-time,17,12.0,Ciberseguridad,81,70,71,72,66,Promocion,No
565,M,24,Mendoza,Full-time,41,7.0,Ciberseguridad,80,66,64,64,74,Regular,Si
566,F,23,Neuquen,No trabaja,0,14.0,Ciberseguridad,90,62,68,50,50,Regular,No
567,F,18,Santa Fe,No trabaja,0,16.0,Ciberseguridad,93,79,64,74,84,Regular,Si
568,F,47,Santa Fe,No trabaja,0,16.0,Ciberseguridad,91,64,78,77,82,Regular,Si
569,F,27,Mendoza,No trabaja,0,11.0,Ciberseguridad,75,48,53,75,56,Libre,No
570,M,40,Tucuman,Full-time,54,4.0,Ciberseguridad,78,58,49,65,59,Libre,No
571,M,35,Entre Rios,No trabaja,0,12.0,Ciberseguridad,92,67,64,70,58,Regular,No
572,F,22,Buenos Aires,Part-time,17,12.0,Ciberseguridad,91,69,75,77,76,Regular,Si
573,M,36,Corrientes,Full-time,37,12.0,Ciberseguridad,91,50,76,68,55,Regular,No
574,F,36,Santa Fe,No trabaja,0,7.0,Ciberseguridad,94,55,58,54,27,Regular,No
575,M,37,Cordoba,Part-time,24,6.0,Ciberseguridad,86,60,43,47,44,Regular,No
576,M,23,CABA,Part-time,24,7.0,Ciberseguridad,79,45,50,48,80,Libre,Si
577,M,31,Mendoza,No trabaja,0,11.0,Ciberseguridad,100,70,62,59,72,Regular,Si
578,X,29,Cordoba,No trabaja,0,12.0,Ciberseguridad,95,77,67,85,85,Regular,Si
579,M,30,Mendoza,No trabaja,0,14.0,Ciberseguridad,87,70,64,73,71,Regular,Si
580,F,21,San Luis,Part-time,22,10.0,Ciberseguridad,88,66,63,78,88,Regular,Si
581,F,33,Mendoza,Part-time,32,9.0,Ciberseguridad,70,54,70,56,51,Libre,No
582,M,42,Buenos Aires,Part-time,23,14.0,Ciberseguridad,91,70,61,92,66,Regular,No
583,F,32,Cordoba,No trabaja,0,9.0,Ciberseguridad,82,49,65,61,64,Regular,No
584,F,24,Tucuman,No trabaja,0,11.0,Ciberseguridad,82,47,81,61,55,Regular,No
585,M,32,Misiones,Part-time,27,10.0,Ciberseguridad,93,65,78,62,83,Regular,Si
586,X,29,Santa Fe,Part-time,20,6.0,Ciberseguridad,82,71,43,73,60,Regular,No
587,F,23,CABA,No trabaja,0,10.0,Ciberseguridad,85,66,80,69,62,Regular,No
588,M,26,Buenos Aires,Part-time,23,5.0,Ciberseguridad,82,53,56,57,55,Regular,No
589,F,21,Chaco,No trabaja,0,16.0,Ciberseguridad,95,63,76,88,57,Regular,No
590,F,29,Misiones,No trabaja,0,20.0,Ciberseguridad,100,82,79,77,74,Promocion,Si
591,M,32,Buenos Aires,No trabaja,0,2.0,Ciberseguridad,88,49,66,50,50,Regular,No
592,F,24,Corrientes,Part-time,26,8.0,Ciberseguridad,85,65,58,31,56,Regular,No
593,F,31,Buenos Aires,Full-time,37,17.0,Ciberseguridad,71,85,77,63,77,Libre,Si
594,F,20,Rio Negro,Full-time,52,8.0,Ciberseguridad,77,54,53,41,74,Libre,Si
595,M,26,Cordoba,Part-time,20,,Ciberseguridad,68,63,46,51,50,Libre,No
596,M,18,Buenos Aires,No trabaja,0,7.0,Ciberseguridad,66,31,49,42,47,Libre,No
597,F,33,Mendoza,No trabaja,0,7.0,Ciberseguridad,89,77,53,76,58,Regular,No
598,M,27,Mendoza,No trabaja,0,4.0,Ciberseguridad,68,33,65,34,66,Libre,No
599,F,27,CABA,No trabaja,0,10.0,Ciberseguridad,98,68,59,65,53,Regular,No
600,M,18,Santa Fe,Part-time,16,11.0,Ciberseguridad,96,56,82,79,86,Regular,Si
601,M,34,CABA,Part-time,14,8.0,Ciberseguridad,67,24,35,46,64,Libre,No
602,F,42,Buenos Aires,Part-time,19,19.0,Ciberseguridad,90,77,74,85,70,Promocion,Si
603,F,48,Buenos Aires,No trabaja,0,13.0,Ciberseguridad,100,90,54,82,82,Regular,Si
604,F,29,Entre Rios,Part-time,24,16.0,Ciberseguridad,88,75,77,59,69,Regular,No
605,M,31,Buenos Aires,Part-time,23,4.0,Ciberseguridad,88,42,63,61,52,Regular,No
606,M,30,Buenos Aires,Part-time,24,14.0,Ciberseguridad,79,56,50,58,55,Libre,No
607,F,31,Entre Rios,Part-time,23,5.0,Ciberseguridad,70,39,57,38,50,Libre,No
608,M,24,Buenos Aires,No trabaja,0,8.0,Ciberseguridad,71,51,35,43,57,Libre,No
609,F,27,Cordoba,Part-time,21,0.0,Ciberseguridad,71,44,62,32,44,Libre,No
610,M,18,Buenos Aires,No trabaja,0,19.0,Ciberseguridad,83,71,67,62,80,Regular,Si
611,M,18,Misiones,Part-time,19,7.0,Ciberseguridad,80,48,53,42,62,Regular,No
612,F,28,Santa Fe,No trabaja,0,15.0,Ciberseguridad,96,85,65,75,69,Regular,No
613,F,22,Cordoba,No trabaja,0,15.0,Ciberseguridad,88,57,68,71,85,Regular,Si
614,M,18,Jujuy,No trabaja,0,9.0,Ciberseguridad,96,57,69,70,64,Regular,No
615,M,22,CABA,No trabaja,0,16.0,Ciberseguridad,64,56,56,58,71,Libre,Si
616,F,28,Jujuy,No trabaja,0,6.0,Ciberseguridad,82,70,68,63,62,Regular,No
617,M,35,Rio Negro,Full-time,40,8.0,Ciberseguridad,77,70,54,34,43,Libre,No
618,F,40,Buenos Aires,No trabaja,0,18.0,Ciberseguridad,79,71,65,67,69,Libre,No
619,F,25,Cordoba,Full-time,37,4.0,Ciberseguridad,62,66,37,37,40,Libre,No
620,M,31,Buenos Aires,Part-time,28,9.0,Ciberseguridad,94,58,73,82,64,Regular,No
621,F,26,Cordoba,No trabaja,0,11.0,Ciberseguridad,75,67,54,62,83,Libre,Si
622,F,26,Mendoza,No trabaja,0,,Ciberseguridad,72,68,81,69,71,Libre,Si
623,M,25,CABA,Part-time,16,8.0,Ciberseguridad,56,49,57,49,55,Libre,No
624,M,32,Buenos Aires,No trabaja,0,8.0,Ciberseguridad,84,67,61,67,53,Regular,No
625,M,31,Entre Rios,Full-time,34,4.0,Ciberseguridad,67,42,47,36,50,Libre,No
626,M,33,Buenos Aires,Part-time,26,11.0,Ciberseguridad,92,62,64,56,64,Regular,No
627,M,26,Chaco,Part-time,20,11.0,Ciberseguridad,85,71,59,65,69,Regular,No
628,M,38,Buenos Aires,Part-time,21,11.0,Ciberseguridad,82,80,69,58,73,Regular,Si
629,F,18,Mendoza,No trabaja,0,9.0,Ciberseguridad,99,74,67,75,79,Regular,Si
630,F,34,Cordoba,No trabaja,0,12.0,Ciberseguridad,97,74,73,72,89,Promocion,Si
631,F,22,Buenos Aires,Part-time,14,12.0,Ciberseguridad,67,64,73,58,62,Libre,No
632,M,19,Buenos Aires,Part-time,27,11.0,Ciberseguridad,92,72,67,77,73,Regular,Si
633,F,44,Entre Rios,No trabaja,0,23.0,Ciberseguridad,94,83,78,76,77,Promocion,Si
634,M,31,Neuquen,No trabaja,0,8.0,Ciberseguridad,73,50,53,43,58,Libre,No
635,M,30,Buenos Aires,No trabaja,0,14.0,Ciberseguridad,80,52,67,61,56,Regular,No
636,M,27,Buenos Aires,Part-time,15,2.0,Ciberseguridad,61,34,30,41,46,Libre,No
637,M,28,Salta,No trabaja,0,12.0,Ciberseguridad,98,76,74,60,85,Regular,Si
638,F,23,Buenos Aires,No trabaja,0,,Ciberseguridad,77,55,41,60,64,Libre,No
639,M,21,Santa Fe,No trabaja,0,16.0,Ciberseguridad,87,84,58,84,85,Regular,Si
640,F,26,Buenos Aires,No trabaja,0,13.0,Ciberseguridad,82,62,69,62,64,Regular,No
641,F,19,CABA,No trabaja,0,10.0,Ciberseguridad,72,52,46,71,66,Libre,No
642,F,26,Neuquen,No trabaja,0,13.0,Ciberseguridad,97,61,67,92,74,Regular,Si
643,F,33,Buenos Aires,No trabaja,0,11.0,Ciberseguridad,93,59,81,74,76,Regular,Si
644,F,21,Mendoza,No trabaja,0,,Ciberseguridad,84,60,59,68,61,Regular,No
645,M,26,Mendoza,No trabaja,0,13.0,Ciberseguridad,90,74,64,51,71,Regular,Si
646,M,18,Buenos Aires,No trabaja,0,9.0,Ciberseguridad,78,62,61,49,63,Libre,No
647,M,19,Buenos Aires,Full-time,37,13.0,Ciberseguridad,71,55,67,44,75,Libre,Si
648,F,19,Buenos Aires,Full-time,50,0.0,Ciberseguridad,81,43,45,63,48,Regular,No
649,M,26,Tucuman,Part-time,11,12.0,Ciberseguridad,74,64,66,45,65,Libre,No
650,M,22,CABA,No trabaja,0,9.0,Ciberseguridad,79,41,62,53,68,Libre,No
651,F,39,Cordoba,No trabaja,0,12.0,Ciberseguridad,91,59,56,58,74,Regular,Si
652,M,41,Buenos Aires,Part-time,21,2.0,Ciberseguridad,61,39,24,22,38,Libre,No
653,F,31,Santa Fe,No trabaja,0,6.0,Ciberseguridad,82,65,44,51,69,Regular,No
654,M,28,Rio Negro,No trabaja,0,10.0,Ciberseguridad,76,52,57,58,43,Libre,No
655,M,18,Corrientes,Part-time,13,4.0,Ciberseguridad,81,49,57,51,57,Regular,No
656,F,38,Chaco,Full-time,43,1.0,Ciberseguridad,76,61,37,56,38,Libre,No
657,M,23,Santa Fe,No trabaja,0,10.0,Ciberseguridad,79,68,54,62,73,Libre,Si
658,M,24,Misiones,No trabaja,0,18.0,Ciberseguridad,78,66,79,53,54,Libre,No
659,M,27,Santa Fe,No trabaja,0,12.0,Ciberseguridad,72,78,49,61,61,Libre,No
660,X,33,Buenos Aires,No trabaja,0,9.0,Ciberseguridad,71,40,65,57,82,Libre,Si
661,M,31,Buenos Aires,No trabaja,0,2.0,Ciberseguridad,73,44,56,53,75,Libre,Si
662,F,18,Santa Fe,No trabaja,0,14.0,Ciberseguridad,100,69,76,69,63,Regular,No
663,M,24,Buenos Aires,Full-time,42,10.0,Ciberseguridad,87,35,67,55,50,Regular,No
664,F,18,Cordoba,Full-time,38,12.0,Ciberseguridad,81,66,69,64,64,Regular,No
665,M,39,Misiones,Full-time,36,8.0,Ciberseguridad,66,38,52,38,77,Libre,Si
666,F,31,Buenos Aires,No trabaja,0,13.0,Ciberseguridad,93,79,75,59,83,Regular,Si
667,F,18,Buenos Aires,No trabaja,0,15.0,Ciberseguridad,94,59,60,63,62,Regular,No
668,M,28,Santa Fe,No trabaja,0,10.0,Ciberseguridad,67,57,45,61,63,Libre,No
669,M,22,Buenos Aires,No trabaja,0,13.0,Ciberseguridad,86,91,56,64,77,Regular,Si
670,F,29,Buenos Aires,No trabaja,0,10.0,Ciberseguridad,86,54,64,57,63,Regular,No
671,F,33,Santa Fe,No trabaja,0,10.0,Ciberseguridad,96,67,64,69,83,Regular,Si
672,F,18,Buenos Aires,Full-time,39,14.0,Ciberseguridad,96,98,83,85,67,Promocion,No
673,M,35,Buenos Aires,Full-time,42,6.0,Ciberseguridad,87,56,44,60,42,Regular,No
674,M,21,Buenos Aires,No trabaja,0,8.0,Ciberseguridad,64,50,54,54,69,Libre,No
675,M,18,Tucuman,No trabaja,0,11.0,Ciberseguridad,86,65,57,37,43,Regular,No
676,F,22,Tucuman,No trabaja,0,8.0,Ciberseguridad,82,67,46,57,58,Regular,No
677,F,22,Buenos Aires,Part-time,11,5.0,Ciberseguridad,94,50,76,43,73,Regular,Si
678,M,20,Cordoba,No trabaja,0,11.0,Ciberseguridad,82,65,66,58,70,Regular,Si
679,F,25,Cordoba,Part-time,20,9.0,Ciberseguridad,84,77,54,56,68,Regular,No
680,M,29,Misiones,No trabaja,0,11.0,Ciberseguridad,89,56,51,60,56,Regular,No
681,M,34,Cordoba,No trabaja,0,4.0,Ciberseguridad,82,65,48,55,50,Regular,No
682,M,24,Cordoba,Part-time,19,14.0,Ciberseguridad,81,65,70,69,70,Regular,Si
683,M,22,San Luis,Part-time,20,6.0,Ciberseguridad,79,53,55,51,63,Libre,No
684,M,20,Corrientes,No trabaja,0,,Ciberseguridad,80,61,56,64,80,Regular,Si
685,M,40,Buenos Aires,Full-time,31,15.0,Ciberseguridad,57,62,51,49,58,Libre,No
686,M,31,Mendoza,Part-time,23,5.0,Ciberseguridad,93,55,61,40,76,Regular,Si
687,M,25,Tucuman,Part-time,17,11.0,Ciberseguridad,94,68,53,74,60,Regular,No
688,F,36,Cordoba,Full-time,47,18.0,Ciberseguridad,86,77,75,73,83,Promocion,Si
689,M,18,Buenos Aires,Full-time,41,4.0,Ciberseguridad,69,50,51,37,54,Libre,No
690,M,27,Santa Fe,No trabaja,0,12.0,Ciberseguridad,94,74,71,75,78,Promocion,Si
691,F,22,Mendoza,No trabaja,0,,Ciberseguridad,70,46,76,32,61,Libre,No
692,F,29,Neuquen,No trabaja,0,5.0,Ciberseguridad,72,64,59,54,39,Libre,No
693,M,18,Cordoba,Part-time,9,7.0,Ciberseguridad,75,64,61,63,52,Libre,No
694,M,32,Buenos Aires,No trabaja,0,10.0,Ciberseguridad,76,49,54,53,49,Libre,No
695,M,22,Buenos Aires,No trabaja,0,8.0,Ciberseguridad,65,50,54,50,62,Libre,No
696,F,18,Buenos Aires,No trabaja,0,13.0,Ciberseguridad,72,78,71,63,52,Libre,No
697,M,24,CABA,Part-time,15,16.0,Ciberseguridad,80,62,55,65,76,Regular,Si
698,M,20,Cordoba,No trabaja,0,7.0,Ciberseguridad,90,78,76,39,58,Regular,No
699,F,21,Buenos Aires,No trabaja,0,10.0,Ciberseguridad,76,72,57,50,56,Libre,No
700,M,43,Buenos Aires,No trabaja,0,,Ciberseguridad,85,55,54,61,75,Regular,Si
701,F,26,CABA,Part-time,20,10.0,Ciberseguridad,97,64,59,66,82,Regular,Si
702,F,27,Buenos Aires,No trabaja,0,6.0,Ciberseguridad,80,52,49,72,79,Regular,Si
703,M,38,Buenos Aires,No trabaja,0,,Ciberseguridad,83,49,44,81,59,Regular,No
704,M,25,Buenos Aires,No trabaja,0,10.0,Ciberseguridad,69,68,51,42,48,Libre,No
705,M,30,Cordoba,No trabaja,0,19.0,Ciberseguridad,100,68,79,82,91,Regular,Si
706,M,22,Buenos Aires,Part-time,28,14.0,Ciberseguridad,100,90,86,89,86,Promocion,Si
707,M,35,Buenos Aires,Part-time,24,3.0,Ciberseguridad,83,55,67,48,60,Regular,No
708,F,24,La Pampa,Full-time,45,11.0,Ciberseguridad,79,68,61,47,51,Libre,No
709,F,36,Mendoza,Full-time,52,7.0,Ciberseguridad,82,69,63,40,55,Regular,No
710,F,34,Tucuman,No trabaja,0,5.0,Ciberseguridad,68,49,47,47,45,Libre,No
711,F,27,Mendoza,No trabaja,0,12.0,Ciberseguridad,89,66,88,60,67,Regular,No
712,F,18,Buenos Aires,Part-time,24,8.0,Ciberseguridad,76,47,39,57,75,Libre,Si
713,M,18,CABA,Full-time,40,0.0,Ciberseguridad,68,49,25,45,51,Libre,No
714,F,33,Buenos Aires,Part-time,14,11.0,Ciberseguridad,90,70,67,62,53,Regular,No
715,M,33,Buenos Aires,No trabaja,0,9.0,Ciberseguridad,72,60,57,59,51,Libre,No
716,F,28,Buenos Aires,Part-time,21,7.0,Ciberseguridad,73,61,39,49,47,Libre,No
717,M,26,Buenos Aires,No trabaja,0,12.0,Ciberseguridad,70,59,72,72,67,Libre,No
718,M,30,Corrientes,Full-time,37,8.0,Ciberseguridad,75,52,39,40,54,Libre,No
719,M,21,Buenos Aires,No trabaja,0,13.0,Ciberseguridad,78,71,63,67,64,Libre,No
720,M,39,Corrientes,No trabaja,0,8.0,Ciberseguridad,86,70,52,70,71,Regular,Si
721,F,36,Buenos Aires,No trabaja,0,11.0,Ciberseguridad,82,46,55,71,64,Regular,No
722,M,18,Neuquen,No trabaja,0,8.0,Ciberseguridad,65,43,30,50,53,Libre,No
723,M,21,CABA,Full-time,45,2.0,Ciberseguridad,78,47,61,32,62,Libre,No
724,M,18,Cordoba,No trabaja,0,13.0,Ciberseguridad,86,76,67,74,54,Regular,No
725,M,28,Santa Fe,No trabaja,0,16.0,Ciberseguridad,100,88,70,79,71,Promocion,Si
726,F,30,Buenos Aires,No trabaja,0,14.0,Ciberseguridad,89,81,47,63,67,Regular,No
727,M,18,Mendoza,Part-time,28,6.0,Ciberseguridad,91,54,61,73,71,Regular,Si
728,F,18,CABA,No trabaja,0,4.0,Ciberseguridad,86,74,58,65,67,Regular,No
729,F,30,CABA,Part-time,20,12.0,Ciberseguridad,70,32,60,63,67,Libre,No
730,M,29,Cordoba,No trabaja,0,9.0,Ciberseguridad,85,48,63,64,74,Regular,Si
731,F,29,Tucuman,Part-time,28,3.0,Ciberseguridad,80,65,45,47,68,Regular,No
732,F,26,Buenos Aires,No trabaja,0,11.0,Ciberseguridad,87,79,36,60,67,Regular,No
733,F,25,Buenos Aires,Part-time,13,21.0,Ciberseguridad,100,87,82,67,88,Regular,Si
734,F,28,Buenos Aires,Part-time,30,8.0,Ciberseguridad,73,64,53,39,47,Libre,No
735,F,29,Buenos Aires,Part-time,17,9.0,Ciberseguridad,82,48,53,41,67,Regular,No
736,F,18,CABA,No trabaja,0,12.0,Ciberseguridad,91,75,66,70,67,Regular,No
737,M,28,Entre Rios,No trabaja,0,11.0,Ciberseguridad,92,59,59,70,80,Regular,Si
738,F,27,Buenos Aires,No trabaja,0,10.0,Ciberseguridad,93,61,71,85,75,Regular,Si
739,F,18,Entre Rios,No trabaja,0,9.0,Ciberseguridad,82,49,55,28,55,Regular,No
740,M,18,Corrientes,No trabaja,0,6.0,Ciberseguridad,76,60,62,45,55,Libre,No
741,M,28,Buenos Aires,Part-time,16,15.0,Ciberseguridad,84,57,56,56,71,Regular,Si
742,M,33,Salta,No trabaja,0,3.0,Ciberseguridad,84,65,60,37,38,Regular,No
743,F,18,Chaco,No trabaja,0,14.0,Ciberseguridad,100,72,78,75,94,Promocion,Si
744,F,18,La Pampa,Part-time,32,7.0,Ciberseguridad,86,55,61,44,61,Regular,No
745,M,35,Cordoba,No trabaja,0,12.0,Ciberseguridad,77,77,71,56,73,Libre,Si
746,M,29,CABA,No trabaja,0,13.0,Ciberseguridad,97,55,64,52,53,Regular,No
747,M,27,Tucuman,No trabaja,0,6.0,Ciberseguridad,90,57,70,57,71,Regular,Si
748,F,26,Buenos Aires,No trabaja,0,15.0,Ciberseguridad,82,70,54,80,74,Regular,Si
749,M,33,CABA,No trabaja,0,18.0,Ciberseguridad,84,73,63,68,60,Regular,No
750,M,40,Buenos Aires,Part-time,19,10.0,Ciberseguridad,67,41,57,43,70,Libre,Si
751,M,35,Rio Negro,No trabaja,0,8.0,Ciberseguridad,79,53,49,54,65,Libre,No
752,F,22,Buenos Aires,No trabaja,0,10.0,Ciberseguridad,77,58,47,35,64,Libre,No
753,M,33,Neuquen,No trabaja,0,9.0,Ciberseguridad,93,83,40,72,76,Regular,Si
754,F,28,CABA,Part-time,11,17.0,Ciberseguridad,84,61,47,72,69,Regular,No
755,M,26,Tierra del Fuego,Part-time,19,5.0,Ciberseguridad,76,51,51,26,41,Libre,No
756,M,22,Tucuman,No trabaja,0,9.0,Ciberseguridad,88,71,48,41,77,Regular,Si
757,M,29,Mendoza,Full-time,48,5.0,Ciberseguridad,94,63,43,49,76,Regular,Si
758,M,18,La Pampa,No trabaja,0,11.0,Ciberseguridad,77,66,59,53,57,Libre,No
759,F,25,Salta,Part-time,21,10.0,Ciberseguridad,68,56,45,53,57,Libre,No
760,M,18,Buenos Aires,No trabaja,0,17.0,Ciberseguridad,95,85,77,80,71,Promocion,Si
761,F,27,Tucuman,Part-time,18,11.0,Ciberseguridad,87,62,54,60,73,Regular,Si
762,F,35,Corrientes,Full-time,37,9.0,Ciberseguridad,92,72,48,73,55,Regular,No
763,X,29,Cordoba,No trabaja,0,14.0,Ciberseguridad,93,71,69,67,82,Regular,Si
764,F,29,Buenos Aires,Full-time,41,7.0,Ciberseguridad,91,46,64,61,66,Regular,No
765,M,28,Jujuy,No trabaja,0,10.0,Ciberseguridad,97,66,74,67,76,Regular,Si
766,F,36,Neuquen,Full-time,48,0.0,Ciberseguridad,81,48,50,60,52,Regular,No
767,M,37,San Luis,No trabaja,0,5.0,Ciberseguridad,67,35,39,50,52,Libre,No
768,F,18,Santa Fe,No trabaja,0,16.0,Ciberseguridad,78,65,37,87,76,Libre,Si
769,F,26,Jujuy,No trabaja,0,9.0,Ciberseguridad,67,48,43,32,39,Libre,No
770,F,42,Buenos Aires,Part-time,18,0.0,Ciberseguridad,74,48,36,59,61,Libre,No
771,F,31,Buenos Aires,Full-time,48,6.0,Ciberseguridad,69,56,60,35,51,Libre,No
772,M,27,Mendoza,No trabaja,0,6.0,Ciberseguridad,69,38,49,36,67,Libre,No
773,F,18,Cordoba,Part-time,15,13.0,Ciberseguridad,82,59,70,38,55,Regular,No
774,X,31,Salta,No trabaja,0,11.0,Ciberseguridad,90,50,67,65,59,Regular,No
775,M,18,Santa Fe,No trabaja,0,16.0,Ciberseguridad,68,76,80,67,70,Libre,Si
776,F,37,Buenos Aires,Full-time,38,8.0,Ciberseguridad,76,44,50,49,78,Libre,Si
777,M,21,Salta,Part-time,10,14.0,Ciberseguridad,84,61,51,58,67,Regular,No
778,F,18,Buenos Aires,Part-time,13,8.0,Ciberseguridad,84,55,48,67,64,Regular,No
779,F,19,Buenos Aires,Part-time,29,10.0,Ciberseguridad,85,61,67,58,72,Regular,Si
780,M,28,Buenos Aires,Part-time,14,13.0,Ciberseguridad,85,56,61,61,66,Regular,No
781,M,25,Buenos Aires,No trabaja,0,14.0,Ciberseguridad,91,62,67,64,70,Regular,Si
782,F,34,Santa Fe,Full-time,34,0.0,Ciberseguridad,71,41,37,64,55,Libre,No
783,M,24,Chaco,No trabaja,0,10.0,Ciberseguridad,87,51,74,58,87,Regular,Si
784,F,18,San Luis,No trabaja,0,11.0,Ciberseguridad,73,50,34,40,61,Libre,No
785,M,27,Buenos Aires,Part-time,15,10.0,Ciberseguridad,83,51,54,65,76,Regular,Si
786,F,18,Salta,Part-time,20,6.0,Ciberseguridad,74,69,36,59,54,Libre,No
787,M,30,La Pampa,Part-time,27,11.0,Ciberseguridad,67,47,58,48,69,Libre,No
788,M,22,San Juan,No trabaja,0,7.0,Ciberseguridad,85,63,63,58,56,Regular,No
789,M,24,Santa Fe,Part-time,18,10.0,Ciberseguridad,77,65,81,55,63,Libre,No
790,F,31,Buenos Aires,Part-time,29,20.0,Ciberseguridad,73,70,53,67,72,Libre,Si
791,F,31,Salta,Part-time,25,14.0,Ciberseguridad,100,92,99,65,92,Regular,Si
792,F,18,Corrientes,No trabaja,0,10.0,Ciberseguridad,83,63,88,64,76,Regular,Si
793,M,31,Mendoza,Part-time,24,11.0,Ciberseguridad,91,63,80,78,86,Regular,Si
794,F,18,Buenos Aires,No trabaja,0,,Ciberseguridad,91,60,65,68,71,Regular,Si
